entrez	max_FC_log2
23428	3.44296280446492
480	3.43827205612483
6014	3.4374053123073
646193	3.4374053123073
6707	3.43325499607822
80070	3.42861729503731
105370158	3.4262647547021
5618	3.42261946129185
168507	3.42156718373103
79083	3.42152331184403
400084	3.41566353315323
11005	3.40961366018923
106479368	3.40681699247388
54937	3.40661492019385
117286	3.40657811590393
2494	3.40209844357135
100505989	3.4004728715223
728128	3.39313504537978
388743	3.39118337709672
105370431	3.38849571182635
100996331	3.38082178394093
84966	3.3787883867884
219865	3.37531530763439
100418972	3.37310681881293
340895	3.37171547301603
147664	3.37029111644876
100128712	3.36632221424582
388	3.3662704707911
2925	3.36427465183263
55859	3.3571652749439
2625	3.35324012343389
100129991	3.35167543828141
8534	3.35059398153412
3760	3.35015697162099
647415	3.34577483684173
100130158	3.34182765232507
414318	3.34027912098442
106479354	3.33935516664555
195814	3.33605722035374
284415	3.33091687811462
101234262	3.32488141227671
27180	3.32192809488736
100874145	3.32192809488736
23784	3.32192809488736
10809	3.31599769021093
10720	3.31240532076886
79843	3.31187443022344
389649	3.306021703978
676	3.30175021294973
3899	3.29332735970389
107985463	3.28813978143108
105379132	3.28386005405384
105374895	3.28386005405384
816	3.2832603221563
85314	3.28283102759018
18	3.28200678638646
160762	3.27612440527424
390012	3.27439972480478
81109	3.27094416616856
100874206	3.27094416616856
1549	3.26452578384244
4435	3.26126243182883
133083	3.26052755022322
91662	3.26052755022322
392433	3.26052755022322
391267	3.25957684505479
117245	3.25447850555041
286189	3.25045633975432
8456	3.24792751344358
273	3.24083406665272
10786	3.23946593469539
1005	3.23884179666234
9844	3.23137335104648
102724853	3.23050506712377
6258	3.23021192579575
11280	3.22881869049588
284266	3.22750570005406
479	3.22606807947985
27289	3.22307297491808
340980	3.22239242133645
3169	3.21510992854791
729665	3.21417191453148
10777	3.2082713130918
3579	3.20728552894624
105370422	3.2060088075878
8686	3.2007624053649
6506	3.20062179866523
57578	3.20003578986685
171019	3.1988486917976
101929254	3.1963972128035
388820	3.19284814572243
79825	3.18584637495194
119587	3.18426637221837
400224	3.18307583430567
54847	3.18095265980958
138046	3.17753818555219
389970	3.17683494642499
441027	3.17491244099598
28420	3.1743709064735
345016	3.1743709064735
100507175	3.17235173883685
10665	3.17159382180293
119385	3.16842527246052
11255	3.16617982400579
9365	3.16539331035425
100420829	3.1632303488683
441315	3.1632303488683
401082	3.1632303488683
8416	3.16217731724935
84059	3.16108562689517
23040	3.15650448567999
100506237	3.15650448567999
10753	3.1547757123834
92292	3.1452953349336
102724933	3.14406107231625
56203	3.14194942878113
7054	3.13422682018038
3598	3.13210906102373
3681	3.12928301694497
164237	3.12928301694497
131	3.12928301694497
6579	3.12546130599256
100874007	3.1241962511867
150084	3.11858312828776
1154	3.11528717657913
100419187	3.11200502551313
392517	3.10678101845012
9022	3.10352780901351
643714	3.10153802646206
282996	3.09996545541029
79153	3.09629095871459
100422284	3.09451759878429
2899	3.09427151007736
85003	3.09200200086551
10140	3.09151522045415
654463	3.09087289358464
283352	3.089340900217
10612	3.08451581895995
54857	3.07770587479639
283284	3.07438477079607
4935	3.07339828555192
100419042	3.07028459884044
10050	3.0668864798071
283847	3.06608919045777
283987	3.06547857046136
285708	3.06232459445384
139221	3.06147916472922
28779	3.05889368905357
56934	3.05889368905357
8586	3.05889368905357
344658	3.05889368905357
344892	3.05889368905357
101929181	3.05889368905357
100130980	3.05889368905357
101929505	3.05889368905357
100421542	3.05889368905357
728695	3.05634550757117
101927457	3.05528243550119
92840	3.0480322277009
100271491	3.04571830030584
619351	3.04501410004736
2566	3.04129962903883
219595	3.03908520797339
8309	3.03503660833848
84677	3.03500306884555
9607	3.03464614280689
8471	3.02764275506913
100506085	3.02764275506913
157739	3.02602174923467
57101	3.02483185297994
367	3.02461255448161
158131	3.02236781302846
114132	3.02236781302845
100420830	3.02236781302845
145447	3.02116849400134
221002	3.02032840570436
192134	3.01951945071942
392465	3.01825170455622
388633	3.01788928665797
25891	3.01327490897961
100271584	3.00806942997589
100418955	3.00642626915943
51673	3.00583244530215
3768	3.00075120805701
84779	3.00074193626777
786	3.00067274192914
83656	2.99749314438943
106480194	2.99660941079923
342918	2.99292870487559
255027	2.99073080463619
54898	2.98656709160061
154150	2.98489310760979
100996624	2.98489310760979
399670	2.98489310760979
4674	2.98443003745949
728606	2.98172582853111
106660614	2.97400479146706
51802	2.97218205586024
246705	2.96962635095648
3779	2.96743213754357
1373	2.96626442354852
400685	2.9625747281862
80343	2.95935801550265
100289255	2.95008616456084
154664	2.94980556942748
100420567	2.94827451637364
116337	2.94641895979516
5265	2.94605569321783
3883	2.93859945533586
100128853	2.9357454582807
100631251	2.93418228727626
81264	2.93336280696971
338651	2.93100048094709
56144	2.92952839928825
326278	2.92679015304622
2900	2.92408321200071
285505	2.92377231223215
100421550	2.92283213947754
401289	2.92283213947754
102724473	2.92018741822198
343578	2.91947838460675
8912	2.9182336362702
30061	2.91575879091407
3381	2.91260424680291
114800	2.91233268067677
10321	2.91144003189073
2264	2.91052164106144
7704	2.90689059560852
89872	2.90689059560852
442444	2.90689059560852
441452	2.90689059560852
400958	2.90689059560852
644962	2.90689059560852
9635	2.90652277696928
3000	2.90059060725278
643115	2.89894184249303
150677	2.8934700798462
5470	2.89077093024524
401546	2.89017272527115
100128537	2.8868925223632
728441	2.88671271367089
641455	2.8814781764355
127254	2.88018032384605
130700	2.87992354800825
101929196	2.87992354800825
3046	2.87979140282465
2322	2.87624038276833
134548	2.87579659461034
404785	2.87446911791614
100885778	2.87446911791614
100421433	2.87446911791614
340390	2.86948698517772
101060171	2.86841644779388
392307	2.86736223142188
116285	2.86658923088395
284215	2.86624861111117
26996	2.8637341269856
10551	2.86348887873894
8689	2.85798099512757
342419	2.85798099512757
112543493	2.85583970339364
55365	2.8556837095452
105369900	2.85475297227334
102724917	2.85335216871735
6564	2.85321866266205
643954	2.85244281158614
89876	2.85214763101409
100129792	2.851692775156
7494	2.84657515192384
91584	2.83592865606408
121643	2.83499767712673
101927126	2.8312470146671
106144526	2.83062470138045
6999	2.8303067754143
54828	2.83017501554555
4656	2.82442843541655
54490	2.82442843541655
25769	2.82442843541655
728207	2.82442843541655
105372011	2.82442843541655
6414	2.82294368047989
196883	2.82248366535226
1109	2.80407979002474
5167	2.80370265861796
55908	2.80192103600698
440503	2.79651865025177
343930	2.79585928321977
116437	2.79007693062577
124359	2.78592944659943
641515	2.78471872561457
8909	2.78318014914903
80307	2.78206221835882
7080	2.78178204814152
10879	2.78135971352466
107075284	2.78135971352466
388021	2.77904531740869
100131623	2.77878576986083
106480272	2.77510072305298
3849	2.77300834409174
169026	2.7716117369731
387273	2.77076830225694
100499171	2.77038859570366
107986480	2.76487159073609
51207	2.76441985110295
138065	2.76063842315057
219487	2.75933340719466
400058	2.75679456792813
653220	2.75491373322086
100421136	2.75488750216347
246778	2.75042785397277
29951	2.74819284958946
445372	2.74774543291945
100421805	2.74694968273883
646424	2.7463597250056
27093	2.74552760766963
401260	2.74296433478765
347359	2.74296433478765
100130211	2.74170351317287
3292	2.73810941016277
9376	2.73696559416621
140801	2.73696559416621
317754	2.73696559416621
100130231	2.73696559416621
100419005	2.73696559416621
5542	2.73696559416621
101060020	2.73696559416621
101928276	2.73696559416621
112577518	2.73696559416621
100130871	2.73696559416621
100419614	2.73696559416621
4010	2.73196823007136
54064	2.72806919367781
27328	2.72754234027958
27151	2.72387437889593
3767	2.7233447032738
4062	2.72195926955276
653808	2.72080580434239
80319	2.71972692769153
387914	2.71779956284595
3623	2.71721075583979
200162	2.71708431894033
79908	2.71424551766612
116448	2.70987702063899
81079	2.70659194512269
152573	2.7025272971348
11131	2.69975451506913
283694	2.69632360966886
84179	2.69164302055222
100133321	2.69116190455308
1191	2.6890765088644
106479318	2.68650052718322
3034	2.68401671421725
64388	2.68206734801731
105376762	2.67692801138037
390072	2.67556504950206
319101	2.67556504950206
100874375	2.67556504950206
105369192	2.66927878665463
254559	2.66775546462065
338413	2.65219549068745
6623	2.65169946893395
266722	2.64815632720835
165545	2.64454796396246
91807	2.64451480427641
54328	2.64385618977472
28784	2.64385618977472
8001	2.64385618977472
2215	2.64385618977472
387638	2.64385618977472
644139	2.64385618977472
100996738	2.64385618977472
3485	2.63979433564725
654790	2.63677670463546
284076	2.63354783448592
100190952	2.62958791387424
55351	2.62957740132434
106480323	2.62669033506837
51298	2.62535072092265
222	2.62526057711628
27136	2.62449086490779
10281	2.62449086490779
100616530	2.62409293495329
100873860	2.62008183930364
100128845	2.61960864352805
374	2.61895711818519
100271553	2.61667136044849
7433	2.61494766098292
114515522	2.61470984411521
1846	2.61452985596191
89758	2.61395470406086
55040	2.61305628421147
100418834	2.61143471208235
255239	2.61097282796094
56961	2.60968958662353
349334	2.60931777107025
79170	2.60737968778567
10791	2.60533616014018
100128574	2.60532158835574
2897	2.60486205815886
392106	2.59946207041627
3577	2.59494658929378
317686	2.59494658929378
646864	2.59494658929378
10840	2.59262003655463
10924	2.59231183370439
7682	2.59074485331516
2563	2.58810220825172
106479142	2.58245564511058
135398	2.58023650213589
114788	2.5788088926091
81832	2.57638172545611
81270	2.57346686188333
105369436	2.57238443464169
22996	2.57166668199134
106480803	2.56985560833095
100422309	2.56985560833095
150483	2.56985560833095
171022	2.56846518062006
157376	2.56478461878353
128602	2.56139402958275
101929328	2.55950692003849
869	2.55913175998224
57828	2.55585184557057
54997	2.55538005079542
3502	2.5541015370164
1758	2.55117418726487
10912	2.54986003929381
23017	2.54554677642589
60482	2.54432051622381
56159	2.54432051622381
132724	2.54432051622381
101927153	2.54432051622381
100128260	2.54432051622381
43849	2.5398331252315
8488	2.53915881110803
4100	2.53558196529092
79698	2.53405631598259
1011	2.52908600252865
728656	2.52820085086053
5569	2.52757439849755
9	2.52736387107859
102557615	2.52704252479197
140696	2.52592067789183
100312798	2.52565130477974
25849	2.5226561801961
202151	2.52150588699164
161635	2.51986747249927
100129515	2.51457317282976
120939	2.51446880743449
23546	2.51343266140094
2974	2.51270730410265
90342	2.50955509806313
2350	2.50955509806313
100421860	2.50955509806313
246744	2.50869660649309
100288739	2.50635266602479
404024	2.50514991894313
26166	2.50457433743105
221662	2.50031369245314
391037	2.49946628043955
81193	2.49946628043955
84941	2.49736350473275
431705	2.4964919911332
161835	2.49524169457782
6476	2.49185309632967
285501	2.49185309632967
100133100	2.49185309632967
645641	2.49185309632967
284757	2.49029595096438
106481034	2.49012841586021
51816	2.48873987384649
341676	2.48645065752309
58511	2.48419952378624
3670	2.48200531037333
391191	2.48112668973662
79875	2.48046758992827
100130879	2.47946937187384
9027	2.47843258056735
203328	2.4759691943433
3764	2.47549848347937
23620	2.47393118833241
100736411	2.47393118833241
100303745	2.47393118833241
6101	2.47167521439204
85397	2.46814883573841
392557	2.46813400471681
100507267	2.46488604872941
106480169	2.46442976438396
326611	2.46338491663021
106479372	2.46298568177069
3249	2.46206596597623
354	2.45726378195459
8608	2.45632403522598
80139	2.45283993093205
80237	2.45276159712636
59351	2.45212681801406
6004	2.45160362851027
26777	2.45040265283617
109729174	2.45015380504929
100874035	2.44968364208574
1917	2.44890582570268
219287	2.4374053123073
120400	2.4374053123073
202559	2.4374053123073
140880	2.4374053123073
100420924	2.4374053123073
100101405	2.4374053123073
100272220	2.4374053123073
100130014	2.4374053123073
2025	2.43472557000668
9368	2.43456910988142
389332	2.43455694999827
101928233	2.43083664847435
1101	2.43079425690371
286256	2.426570385674
85443	2.42301422000168
9283	2.42159734512842
645864	2.42093810071853
341640	2.42011806778858
57415	2.41750927893698
6756	2.41518677705236
8646	2.41335350862554
4889	2.41307598294556
171024	2.41162416125496
26742	2.4093909361377
105419997	2.4093909361377
84525	2.40440982275047
143941	2.40343577602309
167	2.39993060688864
100240709	2.39993060688864
102724820	2.39993060688864
9452	2.39976251448905
284825	2.39937218031271
100505806	2.39914412150751
221262	2.39713630998392
162466	2.39581022359977
101954267	2.39460559937403
148327	2.39414892597961
225689	2.39367926444769
729909	2.39231742277876
64005	2.39215026038463
100420734	2.39096973931701
28912	2.38681094647222
8495	2.3860139451876
23329	2.38378930556499
219578	2.38082178394093
340501	2.38082178394093
114822	2.37966953605552
160364	2.37696945844532
285696	2.37696945844532
9254	2.37540574739375
100131609	2.37255416795733
400128	2.37231992999333
100507650	2.37168113008446
768239	2.37148391936159
121952	2.37117161390721
255189	2.36245501887581
388588	2.36197799366292
102723442	2.361456459074
143241	2.35845397091248
27004	2.35207096811004
442242	2.35167543828141
727964	2.34940883130947
3781	2.34889514248763
100270823	2.3474631869945
6757	2.34647027915015
128344	2.3446271431465
105373144	2.34446030823972
3055	2.34421460412922
140873	2.34182765232507
90050	2.34182765232507
442239	2.34182765232507
101927777	2.34182765232507
55224	2.34126512278283
27129	2.33930065888548
376412	2.3390016082463
101927523	2.33800050138434
317687	2.33786963875638
100132372	2.33687843635333
477	2.33573389441239
646255	2.33486715059486
442256	2.33333285815961
114515520	2.33029156782199
197257	2.32952870753221
101927280	2.32898285242131
149934	2.3288665248095
55885	2.32378795725773
9215	2.32202245960865
3884	2.32192809488736
6010	2.32192809488736
139422	2.32192809488736
282966	2.32192809488736
90827	2.32192809488736
123745	2.32192809488736
414201	2.32192809488736
643623	2.32192809488736
389990	2.32192809488736
119358	2.32192809488736
645949	2.32192809488736
126811	2.32192809488736
286239	2.32192809488736
100287822	2.32192809488736
286184	2.32192809488736
392194	2.32192809488736
101929378	2.3210958508257
126006	2.31362479115615
7802	2.31160385629082
2203	2.3096734853745
100216479	2.3019077210061
101929425	2.30175021294973
106479346	2.3001863157333
168474	2.29930979222534
399804	2.29890265378864
342618	2.29862072139529
102725045	2.29666133627693
23554	2.29545283904774
440225	2.29496104728709
404216	2.29496104728709
149428	2.29432826754174
259293	2.29155444584384
441355	2.28959381807995
729150	2.28876123095216
643003	2.28876123095216
100631252	2.28716267672669
6079	2.2844533894687
401708	2.28128611039002
100507044	2.28128611039002
135892	2.28128611039002
100689074	2.28070543216085
162514	2.27507911970355
827	2.27507152693142
222171	2.27399471754565
339967	2.27301849440642
106480731	2.27301849440642
55911	2.2719366083108
118430	2.27100910925546
3120	2.27060931760238
22952	2.26946067499323
84960	2.26776928333283
1740	2.26726010250908
254099	2.26303440583379
107080654	2.26303440583379
9865	2.26131882683205
6407	2.26052755022322
81494	2.26052755022322
64241	2.26052755022322
170589	2.26052755022322
56156	2.26052755022322
400238	2.26052755022322
54569	2.26052755022322
100505659	2.26052755022322
644030	2.26052755022322
253128	2.25779775746765
387491	2.25569439648728
1960	2.25513406490683
26074	2.25487822321641
57830	2.2521397647305
257000	2.24977899083895
100271308	2.24967200584585
10742	2.24956914447308
283848	2.24850105635758
106480917	2.24811924645482
101928226	2.24792751344359
