"","Name","Description","posRNAaverage","negRNAaverage","RPPA_transform_pos","RPPA_transform_neg"
"388","ENSG00000146399.1","TAAR1",0.00333333333333333,0.0118181818181818,-2.65784236670987,-0.510241966442753
"389","ENSG00000226540.2","GAPDHP73",0.0127777777777778,0.02,-2.65758668665567,-0.510150299361436
"390","ENSG00000215878.3","MARCKSL1P2",0.0308333333333333,0.0318181818181818,-2.65709788655205,-0.510017891355091
"391","ENSG00000241847.2","VDAC1P8",0.305,0.297272727272727,-2.6496756449787,-0.507043803827941
"392","ENSG00000220494.4","YAP1P1",0.0466666666666667,0.0545454545454545,-2.65666924646119,-0.509763260573657
"393","ENSG00000120279.6","MYCT1",0.00527777777777778,0.441818181818182,-2.65778972669871,-0.505424352058021
"394","ENSG00000049618.17","ARID1B",13.3141666666667,15.1381818181818,-2.29749141032351,-0.340769903551531
"395","ENSG00000185345.14","PARK2",0.192777777777778,0.0945454545454545,-2.65271372562271,-0.509315110398333
"396","ENSG00000216624.2","GAPDHP72",0.329166666666667,0.289090909090909,-2.64902140484002,-0.507135470909258
"397","ENSG00000071242.7","RPS6KA2",5.51972222222222,4.21909090909091,-2.50850265505318,-0.463104716183688
"398","ENSG00000232082.1","RPS6KA2-IT1",0.0397222222222222,0.0154545454545455,-2.65685724650104,-0.510201225517723
"399","ENSG00000231654.1","RPS6KA2-AS1",0.0175,0.0136363636363636,-2.65745884662857,-0.510221595980238
"400","ENSG00000130023.11","ERMARD",16.9483333333333,11.8081818181818,-2.19910722946826,-0.378078405647243
"401","ENSG00000188191.10","PRKAR1B",15.5416666666667,17.2872727272727,-2.23718851754064,-0.316692016859131
"402","ENSG00000225968.4","ELFN1",0.743055555555556,2.32,-2.63781660246485,-0.484381664280314
"403","ENSG00000198286.5","CARD11",0.598888888888889,0.507272727272727,-2.64171948329218,-0.504691015407491
"404","ENSG00000196204.7","RNF216P1",14.0386111111111,15.2818181818182,-2.27787924616617,-0.339160637012868
"405","ENSG00000011275.14","RNF216",18.8238888888889,16.9736363636364,-2.14833217870508,-0.32020592164292
"406","ENSG00000237738.1","RNF216-IT1",0,0,-2.657932606729,-0.510374374449098
"407","ENSG00000233876.2","GAPDHP68",0.00166666666666667,0.00454545454545455,-2.65788748671943,-0.510323448292812
"408","ENSG00000122644.8","ARL4A",22.1605555555556,29.7618181818182,-2.05800191955708,-0.17693027354563
"409","ENSG00000106049.4","HIBADH",41.0122222222222,48.4690909090909,-1.54764949137376,0.0326614152683345
"410","ENSG00000106105.9","GARS",114.540555555556,151.259090909091,0.442909970580402,1.18429532830683
"411","ENSG00000078549.10","ADCYAP1R1",0.00777777777777778,0.0790909090909091,-2.65772204668436,-0.509488259329708
"412","ENSG00000228815.1","MARK2P13",0.000277777777777778,0.000909090909090909,-2.6579250867274,-0.510364189217841
"413","ENSG00000010270.9","STARD3NL",29.1958333333333,34.3581818181818,-1.86754283918401,-0.125433744308415
"414","ENSG00000065883.10","CDK13",17.9794444444444,18.8127272727273,-2.17119298355106,-0.29960119880928
"415","ENSG00000106070.13","GRB10",19.7858333333333,15.51,-2.12229041318481,-0.336604143967271
"416","ENSG00000224057.1","EGFR-AS1",0.118333333333333,0.349090909090909,-2.65472908604992,-0.506463245646272
"417","ENSG00000198039.7","ZNF273",5.39638888888889,6.17,-2.51184153576095,-0.441247209905393
"418","ENSG00000146700.8","SRCRB4D",1.31694444444444,2.08545454545455,-2.6222802791715,-0.487009453944713
"419","ENSG00000182165.13","TP53TG1",23.5397222222222,24.9272727272727,-2.02066511164251,-0.231095333372273
"420","ENSG00000058091.12","CDK14",4.97333333333333,7.98272727272727,-2.52329449818872,-0.420937858778216
"421","ENSG00000219807.2","ARF1P1",0,0.00727272727272727,-2.657932606729,-0.510292892599039
"422","ENSG00000227284.2","MARK2P10",0,0,-2.657932606729,-0.510374374449098
"423","ENSG00000241685.4","ARPC1A",119.4275,182.996363636364,0.575209358624919,1.53987193673254
"424","ENSG00000130429.8","ARPC1B",211.061111111111,371.912727272727,3.05591500447913,3.65644447386211
"425","ENSG00000188186.6","LAMTOR4",134.860555555556,187.986363636364,0.993013127189989,1.59577867110419
"426","ENSG00000166925.4","TSC22D4",28.2305555555556,35.3481818181818,-1.89367484472341,-0.11434202746915
"427","ENSG00000166924.4","NYAP1",0.405277777777778,0.977272727272727,-2.64696092440324,-0.499425250847436
"428","ENSG00000170632.9","ARMC10",25.6169444444444,32.7572727272727,-1.96443053972204,-0.143369936552627
"429","ENSG00000231167.3","YBX1P2",1.12944444444444,1.64090909090909,-2.6273562802475,-0.491990032029563
"430","ENSG00000243438.1","LARP1BP2",0.00166666666666667,0.00727272727272727,-2.65788748671943,-0.510292892599039
"431","ENSG00000005249.8","PRKAR2B",9.00333333333333,6.79818181818182,-2.41419431506192,-0.434209215106556
"432","ENSG00000198839.5","ZNF277",11.1441666666667,12.1636363636364,-2.3562376627764,-0.374095980225615
"433","ENSG00000004059.6","ARF5",230.591944444444,305.487272727273,3.58465383655996,2.9122299963493
"434","ENSG00000165055.11","METTL2B",23.8541666666667,26.6172727272727,-2.01215246983802,-0.21216098846484
"435","ENSG00000059378.8","PARP12",16.9691666666667,37.5545454545455,-2.1985432293487,-0.0896224712075358
"436","ENSG00000213214.3","ARHGEF35",18.0544444444444,20.0618181818182,-2.16916258312066,-0.285606691061667
"437","ENSG00000204959.3","ARHGEF34P",6.3325,9.19,-2.48649913038893,-0.407411871668441
"438","ENSG00000050327.10","ARHGEF5",12.7275,19.0272727272727,-2.31337365369019,-0.297197484232543
"439","ENSG00000170265.7","ZNF282",16.6197222222222,17.9218181818182,-2.20800339135405,-0.309582725441493
"440","ENSG00000170260.4","ZNF212",9.40388888888889,13.3427272727273,-2.40335047276327,-0.360885735284818
"441","ENSG00000106538.5","RARRES2",2.29305555555556,5.09909090909091,-2.59585499356993,-0.453245412326563
"442","ENSG00000082014.12","SMARCD3",15.3563888888889,19.9136363636364,-2.24220435860389,-0.287266883756616
"443","ENSG00000213188.3","YBX1P4",0.1175,0.132727272727273,-2.6547516460547,-0.508887330685524
"444","ENSG00000104728.11","ARHGEF10",10.5188888888889,10.2818181818182,-2.37316518636466,-0.395179408928351
"445","ENSG00000158941.12","CCAR2",84.5772222222222,82.0954545454545,-0.368257561369005,0.409402934246842
"446","ENSG00000168077.9","SCARA3",12.5663888888889,12.3472727272727,-2.31773525461475,-0.372038563511628
"447","ENSG00000168079.12","SCARA5",0.135833333333333,1.63272727272727,-2.65425532594949,-0.492081699110879
"448","ENSG00000254013.1","MAP2K1P1",0.0830555555555556,0.111818181818182,-2.65568412625237,-0.509121591004443
"449","ENSG00000253974.1","NRG1-IT1",0.0133333333333333,0,-2.65757164665248,-0.510374374449098
"450","ENSG00000253222.1","NRG1-IT2",0.0363888888888889,0,-2.65694748652017,-0.510374374449098
"451","ENSG00000254049.1","NRG1-IT3",0,0,-2.657932606729,-0.510374374449098
"452","ENSG00000253650.1","SMARCE1P4",0.0766666666666667,0,-2.65585708628903,-0.510374374449098
"453","ENSG00000147465.7","STAR",0.105555555555556,0.118181818181818,-2.65507500612325,-0.509050294385641
"454","ENSG00000248498.3","ASNSP1",0.109444444444444,0.103636363636364,-2.65496972610093,-0.509213258085759
"455","ENSG00000251470.1","ASNSP4",0,0,-2.657932606729,-0.510374374449098
"456","ENSG00000023287.8","RB1CC1",16.9163888888889,18.9027272727273,-2.19997202965158,-0.298592860914801
"457","ENSG00000104442.5","ARMC1",27.6277777777778,29.8172727272727,-1.90999324818255,-0.176308974438931
"458","ENSG00000066777.4","ARFGEF1",29.8677777777778,26.9054545454545,-1.84935195532795,-0.208932270156257
"459","ENSG00000147592.4","LACTB2",41.0527777777778,38.5972727272727,-1.54655157114103,-0.0779400109553433
"460","ENSG00000203413.3","ACTBP6",0.00194444444444444,0,-2.65787996671784,-0.510374374449098
"461","ENSG00000079112.5","CDH17",0.134166666666667,6.89272727272727,-2.65430044595906,-0.433149951055791
"462","ENSG00000164938.9","TP53INP1",12.0688888888889,8.90363636363636,-2.33120357746974,-0.410620219514509
"463","ENSG00000251013.1","GAPDHP62",0.931111111111111,0.800909090909091,-2.63272556138567,-0.501401185711364
"464","ENSG00000205002.3","AARD",22.6988888888889,44.7918181818182,-2.04342815646777,-0.00853784516768878
"465","ENSG00000104537.12","ANXA13",0.0244444444444444,0.356363636363636,-2.65727084658872,-0.506381763796213
"466","ENSG00000253885.1","ARF1P3",0.0197222222222222,0,-2.65739868661582,-0.510374374449098
"467","ENSG00000171045.10","TSNARE1",12.5269444444444,16.43,-2.31880309484111,-0.326296689934822
"468","ENSG00000198576.2","ARC",1.415,0.552727272727273,-2.61962571860879,-0.504181753844623
"469","ENSG00000181085.10","MAPK15",22.4466666666667,7.06272727272727,-2.05025631791519,-0.431245312810665
"470","ENSG00000178685.9","PARP10",25.3763888888889,25.6609090909091,-1.97094286110251,-0.222875851747583
"471","ENSG00000179526.12","SHARPIN",84.4922222222222,59.6990909090909,-0.370558681856791,0.158479576990509
"472","ENSG00000147799.7","ARHGAP39",15.0513888888889,9.46545454545455,-2.25046132035418,-0.404325746597461
"473","ENSG00000198169.4","ZNF251",21.2836111111111,14.2290909090909,-2.08174256458957,-0.350955134808892
"474","ENSG00000196150.9","ZNF250",11.3158333333333,9.18363636363636,-2.35159030179127,-0.407483168287243
"475","ENSG00000196922.6","ZNF252P",19.3233333333333,13.1845454545455,-2.13481121583894,-0.362657965523599
"476","ENSG00000255559.1","ZNF252P-AS1",0.364444444444444,0.166363636363636,-2.64806636463757,-0.508510477129001
"477","ENSG00000080503.15","SMARCA2",26.6816666666667,66.3390909090909,-1.93560637361196,0.23287250609427
"478","ENSG00000227835.4","CARM1P1",0,0,-2.657932606729,-0.510374374449098
"479","ENSG00000231381.2","RNF2P1",0.170833333333333,0.195454545454545,-2.65330780574864,-0.508184549728766
"480","ENSG00000251733.1","SCARNA8",1.22111111111111,2.76272727272727,-2.62487467972145,-0.47942145665798
"481","ENSG00000237984.2","PTENP1",0.535,0.280909090909091,-2.64344908365881,-0.507227137990574
"482","ENSG00000165006.9","UBAP1",27.7488888888889,32.2472727272727,-1.90671452748753,-0.149083851288006
"483","ENSG00000205143.2","ARID3C",0.316111111111111,0.123636363636364,-2.64937484491494,-0.508989182998097
"484","ENSG00000147955.12","SIGMAR1",80.4163888888889,120.462727272727,-0.480899665246616,0.839260434232485
"485","ENSG00000215199.3","YWHAZP6",0.0975,0.114545454545455,-2.65529308616948,-0.509091035310671
"486","ENSG00000137135.13","ARHGEF39",11.3944444444444,18.3090909090909,-2.34946214134014,-0.305243816925858
"487","ENSG00000213866.3","YBX1P10",10.9602777777778,16.2036363636364,-2.36121590383168,-0.328832812517905
"488","ENSG00000188647.8","PTAR1",10.4008333333333,16.8554545454545,-2.37636118704214,-0.321530001706377
"489","ENSG00000233309.1","RPS6P12",0.0119444444444444,0,-2.65760924666045,-0.510374374449098
"490","ENSG00000196305.13","IARS",82.5688888888889,99.3863636363636,-0.422627172894149,0.603126032761839
"491","ENSG00000131668.9","BARX1",6.17,4.32545454545455,-2.49089833132146,-0.461913044126577
"492","ENSG00000237679.2","VDAC1P11",0.0894444444444445,0.0527272727272727,-2.6555111662157,-0.509783631036171
"493","ENSG00000229541.2","GAPDHP26",0.000833333333333333,0,-2.65791004672421,-0.510374374449098
"494","ENSG00000155827.7","RNF20",21.7775,27.4218181818182,-2.06837200175531,-0.203147058802076
"495","ENSG00000230418.2","ARL2BPP7",0,0,-2.657932606729,-0.510374374449098
"496","ENSG00000213539.4","YBX1P6",0.0625,0.0709090909090909,-2.65624060637033,-0.509579926411024
"497","ENSG00000198121.9","LPAR1",5.94055555555556,4.13818181818182,-2.49710985263816,-0.464011201765593
"498","ENSG00000056558.6","TRAF1",1.35805555555556,1.43727272727273,-2.62116731893558,-0.494271523831211
"499","ENSG00000136950.9","ARPC5L",81.4805555555556,79.5763636363636,-0.452090539139725,0.381179658432696
"500","ENSG00000136895.14","GARNL3",7.42666666666667,4.62454545454545,-2.45687784410987,-0.458562103042905
"501","ENSG00000136854.13","STXBP1",14.8344444444444,17.6090909090909,-2.25633444159915,-0.313086444994025
"502","ENSG00000125492.5","BARHL1",0.0197222222222222,2.05909090909091,-2.65739868661582,-0.487304825651177
"503","ENSG00000123453.12","SARDH",1.40333333333333,1.83363636363636,-2.61994155867574,-0.489830763003002
"504","ENSG00000187796.9","CARD9",5.56777777777778,1.71909090909091,-2.50720169477741,-0.49111410214143
"505","ENSG00000212864.2","RNF208",9.20305555555556,7.56272727272727,-2.40878743391578,-0.425643435619116
"506","ENSG00000233198.2","RNF224",1.60194444444444,0.960909090909091,-2.61456475753598,-0.499608585010068
